Chr	Gene_l	Gene_r	Gene_type	Gene	Strand	Gene_length	Counts	RPKM	TPM
chrX	7959260	7976663	protein_coding	Gata1	-	2086	19	0.05	0.10494096531490031
chrX	7966319	7976997	lncRNA	LOC115489099	+	661	0	0.00	0.0
chrX	8004201	8018492	protein_coding	Glod5	-	1070	52	0.24	0.5599191534499688
chrX	8061171	8074760	protein_coding	Suv39h1	-	4182	24355	29.09	67.09804450866889
chrX	8081466	8090491	protein_coding	Was	-	2094	55	0.13	0.3026159189307423
chrX	8097087	8106701	transcribed_pseudogene	Gm6787	+	1454	244	0.84	1.9334421302338094
chrX	8123301	8132858	protein_coding	Wdr13	-	4485	10597	11.80	27.22238958042609
chrX	8138975	8145880	protein_coding	Rbm3	-	3582	67725	94.43	217.83576748119378
chrX	8145427	8147964	lncRNA	Rbm3os	+	841	174	1.03	2.383740693069496
chrX	8154470	8176181	protein_coding	Tbc1d25	-	2534	4422	8.72	20.1056392395321
chrX	8185329	8193512	protein_coding	Ebp	-	1743	11548	33.09	76.33349475840788
chrX	8193846	8206548	protein_coding	Porcn	-	2904	1503	2.58	5.963045545731183
chrX	8205707	8217912	lncRNA	Gm33135	+	3182	13	0.02	0.04707051337142258
chrX	8238668	8252406	protein_coding	Ftsj1	-	3425	9021	13.15	30.345889001129816
chrX	8271381	8280179	protein_coding	Slc38a5	+	1868	2	0.01	0.012335560331730083
chrX	8327424	8336235	protein_coding	Ssxb10	+	877	0	0.00	0.0
chrX	8366978	8375388	protein_coding	Ssxb9	+	904	0	0.00	0.0
chrX	8413305	8422159	protein_coding	Ssxb1	+	885	0	0.00	0.0
chrX	8454343	8461726	protein_coding	Ssxb2	-	929	1	0.01	0.01240195193739063
chrX	8513543	8526726	protein_coding	Gm14459	-	729	0	0.00	0.0
chrX	8542604	8548255	protein_coding	Ssxb6	-	522	0	0.00	0.0
chrX	8583404	8591816	protein_coding	Ssxb3	-	824	1	0.01	0.013982297754655214
chrX	8639607	8645722	protein_coding	Ssxb7	+	589	2	0.02	0.03912194685852596
chrX	8684843	8690893	protein_coding	Ssxb8	-	652	0	0.00	0.0
chrX	8748430	8754587	protein_coding	Ssx9	+	604	0	0.00	0.0
chrX	8803691	8810109	protein_coding	Ssxb5	+	1729	5	0.01	0.03331814155533805
chrX	8827967	8849500	lncRNA	Gm14502	-	20940	642	0.15	0.3532353090064301
chrX	8843994	8849607	protein_coding	Gm6592	+	507	3	0.03	0.06817404349015323
chrX	8871573	8875890	protein_coding	Gm5751	+	500	93	0.93	2.142982883069477
chrX	8892353	8894964	transcribed_pseudogene	B630019K06Rik	+	2612	1300	2.49	5.734240947468096
chrX	8962134	8962975	protein_coding	Fthl17b	-	842	0	0.00	0.0
chrX	8975718	8976559	protein_coding	Fthl17c	-	842	0	0.00	0.0
chrX	8985940	8986672	protein_coding	Fthl17d	-	733	0	0.00	0.0
chrX	9033486	9034333	protein_coding	Fthl17e	+	848	0	0.00	0.0
chrX	9043551	9044410	protein_coding	Fthl17-ps1	+	860	0	0.00	0.0
chrX	9063090	9063822	protein_coding	Fthl17f	+	733	0	0.00	0.0
chrX	9104562	9106342	protein_coding	4930402K13Rik	+	1781	2	0.01	0.012938139640467038
chrX	9179469	9256968	lncRNA	Gm14862	-	7002	146	0.10	0.24023512554642115
chrX	9199973	9268085	protein_coding	Lancl3	+	3920	3797	4.84	11.15989961462421
chrX	9272784	9313245	protein_coding	Xk	+	5043	61	0.06	0.13936272344635925
chrX	9283764	9284288	protein_coding	H2al1m	+	525	0	0.00	0.0
chrX	9317819	9317976	snRNA	LOC115489249	+	158	0	0.00	0.0
chrX	9350599	9351137	protein_coding	H2al1k	+	539	0	0.00	0.0
chrX	9435252	9487766	protein_coding	Cybb	-	4804	4	0.00	0.009593183471969939
chrX	9480573	9484526	lncRNA	Gm33784	+	1131	333	1.47	3.392246370906591
chrX	9532507	9532669	snRNA	LOC115489252	-	163	0	0.00	0.0
chrX	9571960	9572391	protein_coding	H2al1o	-	432	0	0.00	0.0
chrX	9654270	9662983	protein_coding	Dynlt3	-	2153	4993	11.58	26.719190364946883
chrX	9747622	9998864	protein_coding	Sytl5	+	9258	2	0.00	0.002488963782638993
chrX	9846947	9847500	protein_coding	H2ap	+	554	0	0.00	0.0
chrX	9849703	9850252	protein_coding	H2al3	+	550	0	0.00	0.0
chrX	10037977	10117640	protein_coding	Srpx	-	2435	1	0.00	0.004731586591308377
chrX	10117697	10120004	lncRNA	Gm33844	+	932	20	0.11	0.24724062982480463
chrX	10158216	10216795	protein_coding	Rpgr	-	6751	678	0.50	1.1570905423179882
chrX	10252230	10321024	protein_coding	Otc	+	4788	1	0.00	0.0024063102234410812
chrX	10415301	10417228	transcribed_pseudogene	4933416E14Rik	-	1928	1	0.00	0.005975836799707416
chrX	10485116	10596604	protein_coding	Tspan7	+	1964	64	0.16	0.37544320488263616
chrX	10717365	10719702	protein_coding	Mid1ip1	+	2059	12067	29.27	67.52253273067983
chrX	10883983	10912210	lncRNA	Gm33984	+	862	0	0.00	0.0
chrX	10989143	10991957	lncRNA	Gm39494	-	343	0	0.00	0.0
chrX	11299257	11299757	protein_coding	H2al1a	+	501	0	0.00	0.0
chrX	11302432	11302921	protein_coding	H2al1b	+	490	0	0.00	0.0
chrX	11305655	11305972	protein_coding	H2al1c	+	318	0	0.00	0.0
chrX	11308824	11309141	protein_coding	H2al1d	+	318	0	0.00	0.0
chrX	11311934	11312427	protein_coding	H2al1e	+	494	0	0.00	0.0
chrX	11315158	11315475	protein_coding	H2al1f	+	318	0	0.00	0.0
chrX	11318256	11318764	protein_coding	H2al1g	+	509	0	0.00	0.0
chrX	11321453	11321894	protein_coding	H2al1h	+	442	0	0.00	0.0
chrX	11324659	11324976	protein_coding	H2al1i	+	318	0	0.00	0.0
chrX	11327822	11328151	protein_coding	H2al1j	+	330	0	0.00	0.0
chrX	11362034	11363510	lncRNA	Gm39495	+	516	0	0.00	0.0
chrX	11395860	11418640	lncRNA	Gm34077	-	1773	0	0.00	0.0
chrX	11434263	11437209	lncRNA	Gm34138	-	572	1	0.01	0.02014233103118164
chrX	11487873	11525733	lncRNA	Gm39496	-	2239	3	0.01	0.015437355984594772
chrX	11528393	11533441	lncRNA	Gm34187	-	1311	4	0.02	0.03515305369896536
chrX	11850484	11850590	snRNA	LOC115489164	+	107	4	0.19	0.43070704111536057
chrX	11861937	11895255	lncRNA	LOC115489114	-	309	0	0.00	0.0
chrX	12001701	12004736	lncRNA	Gm34301	+	1642	1	0.00	0.007016695097342202
chrX	12036737	12160516	protein_coding	Bcor	-	8835	11035	6.24	14.390356119461133
chrX	12092486	12120142	lncRNA	Gm46687	+	9117	230	0.13	0.29065757052344593
chrX	12339779	12354996	lncRNA	Gm14635	-	1412	1	0.00	0.008159641182603327
chrX	12587759	12617051	protein_coding	Atp6ap2	+	2368	29586	62.40	143.9495504088872
chrX	12652253	12652825	protein_coding	Gm4984	+	573	10	0.09	0.20107178621005053
chrX	12654879	12673936	protein_coding	1810030O07Rik	-	5013	10321	10.28	23.720827285788207
chrX	12675368	12762594	protein_coding	Med14	-	9792	18325	9.35	21.561468508552167
chrX	12697083	12705948	lncRNA	LOC115489102	+	6956	294	0.21	0.48696025371646834
chrX	12762278	12821492	lncRNA	Gm14634	+	1662	39	0.12	0.2703580749961492
chrX	12936873	12938541	protein_coding	AA414768	+	1669	17	0.05	0.11735412039976649
chrX	12967588	12994484	lncRNA	Gm41890	-	277	2	0.04	0.08318709999881514
chrX	12977873	12995906	lncRNA	4930500G05Rik	+	1240	139	0.56	1.2915132706670884
chrX	13042015	13045295	lncRNA	5730405O15Rik	+	887	230	1.30	2.987514171885295
chrX	13070982	13173328	protein_coding	Usp9x	+	13679	91482	33.40	77.05255764819705
chrX	13234641	13247733	lncRNA	2010308F09Rik	-	701	8	0.06	0.1314854590566151
chrX	13280496	13293988	protein_coding	Ddx3x	+	5102	105337	103.11	237.87360212302312
chrX	13343546	13347704	lncRNA	Gm34661	-	1992	5	0.01	0.02891921021545155
chrX	13461090	13492820	protein_coding	Nyx	+	9812	56	0.03	0.06575613000314005
chrX	13517080	13846783	protein_coding	Cask	-	8727	12208	6.99	16.11704069838394
chrX	13569862	13586846	lncRNA	Gm34836	+	1014	3	0.01	0.034087021745076614
chrX	13622650	13640859	protein_coding	Gpr34	+	8271	27	0.02	0.037610707344404457
chrX	13646134	13667433	protein_coding	Gpr82	+	18610	10	0.00	0.00619097976885325
chrX	13859166	13859237	tRNA	n-TQttg1	-	72	5	0.35	0.8000981492941597
chrX	14211148	14211657	protein_coding	H2al1n	+	510	1	0.01	0.02259100656830568
chrX	14315401	14315591	snRNA	LOC115489257	-	191	2	0.05	0.12064307172603034
chrX	14702616	14702687	tRNA	n-TPtgg3	-	72	0	0.00	0.0
chrX	15110586	15111489	transcribed_pseudogene	Ppp1r2-ps9	-	904	0	0.00	0.0
chrX	15685285	15685391	snRNA	LOC115489281	-	107	0	0.00	0.0
chrX	15896663	15896769	snRNA	LOC115489178	-	107	0	0.00	0.0
chrX	16522869	16523691	protein_coding	Cypt1	+	678	5	0.04	0.08496617514628244
chrX	16619698	16687812	protein_coding	Maoa	+	4161	47011	56.43	130.16898894235408
chrX	16709281	16817366	protein_coding	Maob	-	2412	13	0.03	0.06209716979596462
chrX	16885521	16911774	protein_coding	Ndp	-	1939	5	0.01	0.02970967857100541
chrX	17111320	17115627	lncRNA	Gm4203	-	2168	7	0.02	0.037200135354636205
chrX	17132049	17320049	protein_coding	Efhc2	-	2949	22	0.04	0.08595154075835529
chrX	17251566	17454628	lncRNA	Gm35105	+	1143	0	0.00	0.0
chrX	17325315	17325418	snRNA	LOC115489181	+	104	0	0.00	0.0
chrX	17393298	17516990	lncRNA	Gm39497	-	4073	32	0.04	0.09051932904364074
chrX	17519967	17572329	protein_coding	Fundc1	-	3459	9391	13.56	31.280021037383325
chrX	17776754	17809103	lncRNA	Gm39498	-	873	4	0.02	0.052789980984356916
chrX	18100250	18105623	lncRNA	Gm35506	-	415	0	0.00	0.0
chrX	18115964	18147122	lncRNA	Gm41891	-	478	0	0.00	0.0
chrX	18145870	18146694	protein_coding	Dusp21	+	825	0	0.00	0.0
chrX	18160862	18279936	protein_coding	Kdm6a	+	7804	8977	5.74	13.253168585530094
chrX	18414167	18461419	protein_coding	Dipk2b	-	6660	1	0.00	0.0017299419444198043
chrX	19146294	19146388	miRNA	Mir221	-	95	65	3.42	7.883072291992982
chrX	19146893	19146971	miRNA	Mir222	-	79	39	2.47	5.68778633726076
chrX	19147457	19237927	lncRNA	Gm14636	-	26457	359	0.07	0.15633622075787457
chrX	19236846	19242458	lncRNA	Gm41892	+	1632	99	0.30	0.698909265706957
chrX	19355001	19355107	snRNA	LOC115489190	+	107	0	0.00	0.0
chrX	19479420	19481319	protein_coding	Tex13c3	-	876	1	0.01	0.013152298344561525
chrX	19762668	19762774	snRNA	LOC115489278	-	107	1	0.05	0.10767676027884014
chrX	20058963	20099991	protein_coding	Chst7	+	5333	2401	2.25	5.187120467458464
chrX	20098851	20292035	protein_coding	Slc9a7	-	9644	73	0.04	0.08721103012629827
chrX	20364481	20405653	protein_coding	Rp2	+	5353	6949	6.48	14.956529304690763
chrX	20425312	20519939	protein_coding	Jade3	+	5279	5477	5.18	11.95354819417526
chrX	20549766	20562089	protein_coding	Rgn	+	1628	1	0.00	0.007077035227171927
chrX	20615326	20617619	protein_coding	Ndufb11	-	908	23933	131.64	303.68060099297634
chrX	20617357	20650889	protein_coding	Rbm10	+	3848	16536	21.46	49.5109384492948
chrX	20658302	20683179	protein_coding	Uba1	+	5068	158129	155.83	359.4849194151935
chrX	20687917	20699880	protein_coding	Cdk16	+	3705	43872	59.14	136.42846058947381
chrX	20703909	20720539	protein_coding	Usp11	+	3686	1527	2.07	4.772978346500112
chrX	20706989	20711621	lncRNA	Gm39499	+	3628	102	0.14	0.3239206619854635
chrX	20775461	20783201	misc_RNA	Gm39500	+	1086	12	0.06	0.12730843480481654
chrX	20797707	20860521	protein_coding	Araf	+	6748	16731	12.38	28.56620728454422
chrX	20800332	20800436	snRNA	LOC115489167	-	105	2	0.10	0.21945549237782663
chrX	20860511	20920918	protein_coding	Syn1	-	3213	367	0.57	1.3160157794552676
chrX	20863126	20863182	miRNA	Mir5617	-	57	0	0.00	0.0
chrX	20870166	20874737	protein_coding	Timp1	+	890	23077	129.50	298.74118637546405
chrX	20925454	20931555	protein_coding	Cfp	-	1636	1299	3.97	9.148114878628869
chrX	20933395	20950608	protein_coding	Elk1	-	3548	10988	15.47	35.681310565951755
chrX	20951665	20962017	protein_coding	Uxt	-	872	1584	9.07	20.928805901536766
chrX	20961676	20987349	lncRNA	A230072C01Rik	+	2201	687	1.56	3.596188537636193
chrX	21026184	21062113	protein_coding	Zfp182	-	7722	3551	2.30	5.298179073461185
chrX	21068488	21077959	protein_coding	Spaca5	+	554	8	0.07	0.16637419999763028
chrX	21078208	21089698	protein_coding	Zfp300	-	6069	748	0.62	1.4200061271506428
chrX	21118414	21122088	protein_coding	Ssxa1	+	493	0	0.00	0.0
chrX	21206580	21221691	protein_coding	4930453H23Rik	-	1745	0	0.00	0.0
chrX	21312210	21334727	lncRNA	Gm6938	-	771	0	0.00	0.0
chrX	21360865	21364627	transcribed_pseudogene	Gm5124	+	1975	679	1.72	3.961032741538518
chrX	21484549	21488833	protein_coding	Agtr2	+	2947	2	0.00	0.007819079300872684
chrX	21500366	21500496	snoRNA	LOC115486100	-	131	0	0.00	0.0
chrX	21714900	21742358	protein_coding	Slc6a14	+	3433	3	0.00	0.010068231881592686
chrX	21743434	21745111	lncRNA	Gm28269	-	579	0	0.00	0.0
chrX	21901732	21901838	snRNA	LOC115489158	-	107	2	0.09	0.21535352055768028
chrX	22434414	22434516	snRNA	LOC115489282	+	103	0	0.00	0.0
chrX	22461596	22463543	transcribed_pseudogene	Ppp1r2-ps7	+	1948	1	0.00	0.005914483239135472
chrX	23219271	23365161	protein_coding	Klhl13	-	5573	68	0.06	0.14058067607910302
chrX	23692402	23806026	protein_coding	Wdr44	+	4852	4081	4.20	9.690619925944002
chrX	23882524	23907608	protein_coding	Gm4907	+	1523	70	0.23	0.5295462472019126
chrX	24474308	24499163	protein_coding	Gm5934	-	991	0	0.00	0.0
chrX	24552250	24573305	protein_coding	Gm4297	-	989	1	0.01	0.011649558493261778
chrX	24597569	24599023	lncRNA	Gm41894	+	203	0	0.00	0.0
chrX	24753162	24775164	protein_coding	Gm5935	-	875	0	0.00	0.0
chrX	24948457	24969777	transcribed_pseudogene	Gm2759	-	782	0	0.00	0.0
chrX	24971459	25404966	lncRNA	4930557B15Rik	+	1001	3	0.01	0.03452971033916852
chrX	25068487	25084667	lncRNA	Gm42218	+	1652	0	0.00	0.0
chrX	25277487	25301455	protein_coding	Gm5169	-	886	0	0.00	0.0
chrX	25548501	25570449	protein_coding	Gm1993	-	923	0	0.00	0.0
chrX	25622490	25643661	protein_coding	Gm2003	-	658	0	0.00	0.0
chrX	25660194	25661726	lncRNA	Gm42168	+	280	0	0.00	0.0
chrX	25990801	25992379	lncRNA	Gm42169	-	305	0	0.00	0.0
chrX	26028198	26051041	protein_coding	Gm5168	-	840	1	0.01	0.013715968273614165
chrX	26065799	26067381	lncRNA	Gm42170	+	309	0	0.00	0.0
chrX	26200882	26231323	protein_coding	Gm2012	-	892	0	0.00	0.0
chrX	26287199	26310044	protein_coding	Gm2030	-	907	0	0.00	0.0
chrX	26324958	26326466	lncRNA	Gm42171	+	244	0	0.00	0.0
chrX	26414963	26415310	protein_coding	Gm2036	-	348	488	7.00	16.15646469747103
chrX	26522657	26545565	protein_coding	Slx	-	924	0	0.00	0.0
chrX	26672780	26702638	protein_coding	Gm14525	-	890	0	0.00	0.0
chrX	26912743	26935669	protein_coding	Gm6121	-	893	0	0.00	0.0
chrX	27005304	27011580	lncRNA	LOC102638662	-	129	0	0.00	0.0
chrX	27028143	27029639	lncRNA	Gm42172	+	238	0	0.00	0.0
chrX	27383583	27399767	lncRNA	Gm42101	-	1652	0	0.00	0.0
chrX	27472034	27494942	protein_coding	Gm10230	-	924	0	0.00	0.0
chrX	27577081	27598401	transcribed_pseudogene	Gm2092	-	782	0	0.00	0.0
chrX	27658190	27692894	lncRNA	LOC108168459	+	2128	1	0.00	0.005414198002742432
chrX	27829829	27851511	lncRNA	Gm42173	-	1733	0	0.00	0.0
chrX	27924021	27946885	protein_coding	Gm10058	-	889	0	0.00	0.0
chrX	28127876	28149027	misc_RNA	Gm7391	+	762	0	0.00	0.0
chrX	28183116	28199245	lncRNA	Gm42175	-	1765	0	0.00	0.0
chrX	28270710	28293632	protein_coding	Gm4836	-	907	0	0.00	0.0
chrX	28328661	28330036	lncRNA	Gm42176	+	531	0	0.00	0.0
chrX	28496328	28512522	lncRNA	Gm42177	-	1652	0	0.00	0.0
chrX	28584995	28607874	protein_coding	Gm10147	-	893	0	0.00	0.0
chrX	28837609	28859266	lncRNA	Gm42179	-	1733	0	0.00	0.0
chrX	28931807	28954702	protein_coding	Gm10096	-	921	0	0.00	0.0
chrX	29183367	29199472	lncRNA	Gm42181	-	1765	0	0.00	0.0
chrX	29451037	29457313	transcribed_pseudogene	Gm7421	-	129	0	0.00	0.0
chrX	29473876	29475372	lncRNA	1700040G22Rik	+	238	0	0.00	0.0
chrX	29722251	29743958	lncRNA	Gm42098	+	1652	0	0.00	0.0
chrX	29976314	29999162	protein_coding	Gm10488	+	874	0	0.00	0.0
chrX	30071653	30087918	lncRNA	E330016L19Rik	+	1753	0	0.00	0.0
chrX	30293306	30294681	lncRNA	Gm42100	-	531	0	0.00	0.0
chrX	30329740	30352646	protein_coding	Gm14632	+	894	0	0.00	0.0
chrX	30407381	30423567	lncRNA	LOC105246900	+	1781	0	0.00	0.0
chrX	30737248	30753445	lncRNA	Gm42182	-	1652	0	0.00	0.0
chrX	30820542	30843469	protein_coding	Gm10487	-	907	0	0.00	0.0
chrX	30878547	30879922	lncRNA	Gm42183	+	531	0	0.00	0.0
chrX	31117576	31119416	protein_coding	Btbd35f29	+	1841	0	0.00	0.0
chrX	31243190	31244722	lncRNA	Gm31556	-	390	0	0.00	0.0
chrX	31254636	31255381	protein_coding	LOC108168466	+	746	0	0.00	0.0
chrX	31336356	31338345	protein_coding	Btbd35f26	+	1990	0	0.00	0.0
chrX	31381938	31383921	protein_coding	Btbd35f19	-	1984	1	0.00	0.0058071639868124475
chrX	31618191	31619833	protein_coding	Spin2e	-	974	0	0.00	0.0
chrX	31715344	31717235	protein_coding	Btbd35f25	-	1892	1	0.00	0.006089541939659566
chrX	31960926	31962873	protein_coding	Gm21637	+	1291	0	0.00	0.0
chrX	32041070	32047512	lncRNA	Gm46695	-	349	0	0.00	0.0
chrX	32047741	32049551	protein_coding	Btbd35f22	+	1811	0	0.00	0.0
chrX	32158701	32160371	protein_coding	Gm5923	+	1014	0	0.00	0.0
chrX	32278394	32280342	protein_coding	Btbd35f2	+	1949	0	0.00	0.0
chrX	32437174	32438844	protein_coding	Gm21466	+	1014	0	0.00	0.0
chrX	32560055	32562009	protein_coding	Btbd35f1	+	1955	0	0.00	0.0
chrX	32649778	32651426	protein_coding	Gm5926	+	1026	0	0.00	0.0
chrX	32726137	32728057	protein_coding	Btbd35f21	+	1921	0	0.00	0.0
chrX	32894527	32896367	protein_coding	Btbd35f30	+	1841	0	0.00	0.0
chrX	32973897	32975846	protein_coding	Btbd35f5	+	1950	0	0.00	0.0
chrX	33056286	33057063	transcribed_pseudogene	Gm2837	+	778	0	0.00	0.0
chrX	33313338	33315288	protein_coding	Btbd35f12	+	1951	0	0.00	0.0
chrX	33398517	33400130	protein_coding	Gm2854	+	957	0	0.00	0.0
chrX	33476982	33478575	protein_coding	LOC100862179	-	937	0	0.00	0.0
chrX	33575387	33577346	protein_coding	Btbd35f15	-	1960	0	0.00	0.0
chrX	33657140	33659082	protein_coding	Btbd35f13	+	1943	0	0.00	0.0
chrX	33700649	33702349	protein_coding	Btbd35f14	-	1701	0	0.00	0.0
chrX	33777828	33778538	protein_coding	Gm46683	-	711	0	0.00	0.0
chrX	33954645	33956624	protein_coding	Btbd35f6	-	1980	0	0.00	0.0
chrX	34159642	34161597	protein_coding	Btbd35f9	-	1956	0	0.00	0.0
chrX	34237100	34238592	protein_coding	LOC108168468	-	824	0	0.00	0.0
chrX	34450436	34452419	protein_coding	Btbd35f8	+	1984	0	0.00	0.0
chrX	34821944	34838141	lncRNA	Gm42403	+	1652	0	0.00	0.0
chrX	35067384	35090316	protein_coding	Gm10486	+	924	0	0.00	0.0
chrX	35162846	35178956	lncRNA	LOC105247277	+	1607	0	0.00	0.0
chrX	35367202	35369094	lncRNA	Gm42405	-	703	0	0.00	0.0
chrX	35404215	35427094	protein_coding	Gm14819	+	894	0	0.00	0.0
chrX	35751562	35801233	lncRNA	Gm39502	+	308	0	0.00	0.0
chrX	35838127	35838401	guide_RNA	LOC115486089	+	275	0	0.00	0.0
chrX	35887271	36076570	protein_coding	Dock11	+	8291	22196	13.37	30.844203439025154
chrX	36020387	36027133	lncRNA	Gm32904	-	1805	44	0.12	0.2808543974475233
chrX	36112108	36171262	protein_coding	Il13ra1	+	3717	25070	33.68	77.7083219479112
chrX	36138031	36196288	lncRNA	Gm42406	-	1312	6	0.02	0.052689390319371476
chrX	36195904	36199164	protein_coding	Zcchc12	+	2481	5	0.01	0.02321929332897198
chrX	36328358	36366857	protein_coding	Lonrf3	+	7578	12	0.01	0.018244518368702924
chrX	36363899	36364002	snRNA	LOC115489189	+	104	0	0.00	0.0
chrX	36403477	36404654	lncRNA	Gm6268	+	300	0	0.00	0.0
chrX	36422381	36513829	protein_coding	Gm14569	-	6984	15	0.01	0.024745303586417307
chrX	36598193	36606079	protein_coding	Pgrmc1	+	1870	37224	99.42	229.3438986814393
chrX	36608173	36645465	protein_coding	Akap17b	-	6260	1385	1.10	2.5490666916170475
chrX	36682947	36683089	snoRNA	LOC115489227	+	143	0	0.00	0.0
chrX	36743570	36777307	protein_coding	Slc25a43	+	2925	7	0.01	0.02757261314490642
chrX	36776619	36776720	snoRNA	LOC115489213	+	102	0	0.00	0.0
chrX	36795597	36798808	protein_coding	Slc25a5	+	1295	161135	621.43	1433.5930039581524
chrX	36814768	36817200	lncRNA	Mdrl	-	1038	275	1.32	3.0523975637811867
chrX	36827161	36864303	protein_coding	C330007P06Rik	-	4479	12828	14.30	32.997698247755054
chrX	36874295	36884222	protein_coding	Ube2a	+	1732	10930	31.52	72.70730249059258
chrX	36886440	36903990	protein_coding	Nkrf	-	5459	5692	5.21	12.013168123697731
chrX	36910834	36911985	lncRNA	Gm15008	+	460	5	0.05	0.1252327538025641
chrX	36911272	36990036	protein_coding	Sept6	-	7039	6852	4.86	11.215332330313336
chrX	37048845	37050418	protein_coding	Sowahd	+	1574	4	0.01	0.029279322362988306
chrX	37060246	37060354	snRNA	LOC115489202	-	109	0	0.00	0.0
chrX	37082518	37085222	protein_coding	Rpl39	-	434	175647	2021.28	4662.90712133324
chrX	37082912	37083033	snoRNA	Snora69	-	122	115	4.71	10.860348649435478
chrX	37091678	37110471	protein_coding	Upf3b	-	5682	8353	7.34	16.93741036803577
chrX	37126763	37150746	protein_coding	Nkap	+	4262	6804	7.97	18.39317138251606
chrX	37150698	37168842	protein_coding	Akap14	-	1792	11	0.03	0.07072296141082303
chrX	37154190	37173075	lncRNA	Gm39503	+	5995	4905	4.09	9.426610922593007
chrX	37187588	37191238	protein_coding	Ndufa1	-	494	15445	156.15	360.2190874255373
chrX	37191222	37192467	protein_coding	Rnf113a1	+	1246	924	3.70	8.543969450440104
chrX	37208502	37211041	protein_coding	Gm9	-	1663	0	0.00	0.0
chrX	37213804	37222258	protein_coding	Rhox1	-	961	1	0.01	0.011988983714709573
chrX	37244992	37249690	protein_coding	Rhox2a	+	832	0	0.00	0.0
chrX	37249919	37258978	protein_coding	Rhox3a	+	1048	0	0.00	0.0
chrX	37265067	37270136	protein_coding	Rhox4a	+	1200	0	0.00	0.0
chrX	37380383	37384488	protein_coding	Rhox3a2	+	833	0	0.00	0.0
chrX	37390860	37395621	protein_coding	Rhox4a2	+	889	0	0.00	0.0
chrX	37411736	37416806	protein_coding	Rhox2b	+	1179	0	0.00	0.0
chrX	37432494	37437278	protein_coding	Rhox4b	+	886	0	0.00	0.0
chrX	37453480	37458396	protein_coding	Rhox2c	+	1028	0	0.00	0.0
chrX	37469868	37473961	protein_coding	Rhox3c	+	830	0	0.00	0.0
chrX	37480337	37485124	protein_coding	Rhox4c	+	903	1	0.01	0.012759040254524802
chrX	37493410	37497715	protein_coding	Rhox2d	+	795	2	0.01	0.028984687672543134
chrX	37499317	37499459	snoRNA	LOC115489211	+	143	0	0.00	0.0
chrX	37514385	37519176	protein_coding	Rhox4d	+	910	0	0.00	0.0
chrX	37530322	37541809	protein_coding	Rhox2e	+	974	0	0.00	0.0
chrX	37546975	37550897	protein_coding	Rhox3e	+	648	0	0.00	0.0
